word,phonetics_us
precinct,/ˈprisɪŋkt/
collapsible,/kəˈlæpsəbəl/
sufficiently,/səˈfɪʃəntli/
unsatisfied,/ʌnˈsætɪsfaɪd/
seer,/sɪr/
flashy,/ˈflæʃi/
unending,/ʌnˈɛndɪŋ/
poetic,/poʊˈɛtɪk/
vote,/voʊt/
pew,/pju/
jump,/dʒʌmp/
creek,/krik/
caramel,/ˈkærəməl/
wicker,/ˈwɪkɚ/
foreskin,/ˈfɔrˌskɪn/
injustice,/ɪnˈdʒʌstɪs/
piper,/ˈpaɪpɚ/
fly,/flaɪ/
abroad,/əˈbrɔd/
devastating,/ˈdɛvəˌsteɪtɪŋ/
boldness,/ˈbəʊldnɪs/
sock,/sɑk/
toothless,/ˈtuːθləs/
runner,/ˈrʌnɚ/
chin,/tʃɪn/
discreet,/dɪˈskrit/
ability,/əˈbɪlɪti/
developing,/dɪˈvɛləpɪŋ/
promenade,/ˌprɑməˈneɪd/
fearless,/ˈfɪərləs/
spade,/speɪd/
trustee,/trʌˈsti/
gaff,/gæf/
plagiarism,/ˈpleɪdʒəˌrɪzəm/
sporty,/ˈspɔrti/
tool,/tul/
trachea,/ˈtreɪkiə/
limousine,/ˈlɪməˌzin/
harbinger,/ˈhɑrbɪndʒɚ/
determining,/dɪˈtɜːmɪnɪŋ/
bountiful,/ˈbaʊntəfəl/
currently,/ˈkʌrəntli/
trauma,/ˈtraʊmə/
credence,/ˈkridns/
punitive,/ˈpjunɪtɪv/
treaty,/ˈtriti/
pregnancy,/ˈprɛgnənsi/
soften,/ˈsɔfən/
accord,/əˈkɔrd/
confidential,/ˌkɑnfɪˈdɛnʃəl/
workmanship,/ˈwɝkmənˌʃɪp/
buttery,/ˈbʌtəri/
foreign,/ˈfɔrɪn/
reservation,/ˌrɛzɚˈveɪʃən/
homeland,/ˈhoʊmˌlænd/
vigil,/ˈvɪdʒəl/
tenure,/ˈtɛnjɚ/
earthen,/ˈɝθən/
gardener,/ˈgɑːrdənər/
parapet,/ˈpærəpɪt/
interface,/n. ˈɪntɚˌfeɪs; v. also ˌɪntɚˈfeɪs/
citadel,/ˈsɪtədəl/
nearby,/ˈnɪrˈbaɪ/
weekday,/ˈwikˌdeɪ/
financing,/faɪˈnænsɪŋ/
dubious,/ˈdubiəs/
sheen,/ʃin/
swarm,/swɔrm/
prime,/praɪm/
Martian,/ˈmɑrʃən/
styling,/ˈstaɪlɪŋ/
loin,/lɔɪn/
Portuguese,/ˌpɔrtʃəˈgiz/
parsley,/ˈpɑrsli/
blazing,/ˈbleɪzɪŋ/
vigorous,/ˈvɪgərəs/
disability,/ˌdɪsəˈbɪlɪti/
explanatory,/ɪkˈsplænəˌtɔri/
award,/əˈwɔrd/
hugely,/ˈhjuːdʒli/
crowd,/kraʊd/
birch,/bɝtʃ/
culpable,/ˈkʌlpəbəl/
suburb,/ˈsʌbɝb/
initiative,/ɪˈnɪʃiətɪv/
ineligible,/ɪnˈɛlɪdʒəbəl/
endearment,/ɪnˈdɪərmənt/
revolt,/rɪˈvoʊlt/
recede,/rɪˈsid/
ugh,/ʊx/
cartridge,/ˈkɑrtrɪdʒ/
lank,/læŋk/
scarcely,/ˈskɛrsli/
autistic,/ɔːˈtɪstɪk/
segmentation,/ˌsɛgmənˈteɪʃən/
convenient,/kənˈvinjənt/
good,/gʊd/
poppy,/ˈpɑpi/
pleasant,/ˈplɛzənt/
agony,/ˈægəni/
cork,/kɔrk/
outside,/n. ˈaʊtˈsaɪd/
fearsome,/ˈfɪrsəm/
fortified,/ˈfɔːrtɪfaɪd/
travel,/ˈtrævəl/
steering,/ˈstɪərɪŋ/
renaissance,/ˌrɛnəˈsɑns/
youth,/juθ/
bare,/bɛr/
cleat,/klit/
regrettably,/riˈgretəbli/
classical,/ˈklæsɪkəl/
starvation,/stɑrˈveɪʃən/
vacuum,/ˈvækjum/
sexually,/ˈsɛkʃuəli/
fanciful,/ˈfænsɪfəl/
infected,/ɪnˈfɛktɪd/
meddling,/ˈmɛdəlɪŋ/
adequate,/ˈædɪkwɪt/
sparse,/spɑrs/
last,/læst/
restorative,/rɪˈstɔrətɪv/
lobster,/ˈlɑbstɚ/
dramatically,/drəˈmætɪkəli/
ecstasy,/ˈɛkstəsi/
premiere,/prɪˈmɪr/
these,/ðiz/
chimney,/ˈtʃɪmni/
immoral,/ɪˈmɔrəl/
anxiety,/æŋˈzaɪɪti/
severity,/səˈvɛrɪti/
motionless,/ˈmoʊʃənləs/
trap,/træp/
tavern,/ˈtævɚn/
franchise,/ˈfræntʃaɪz/
left,/lɛft/
Superman,/ˈsupɚˌmæn/
unidentified,/ˌʌnaɪˈdɛntəˌfaɪd/
transference,/ˈtrænsfərəns/
dome,/doʊm/
tapering,/ˈteɪpərɪŋ/
afar,/əˈfɑr/
deflation,/dɪˈfleɪʃən/
perennial,/pəˈrɛniəl/
crossword,/ˈkrɒswɜːrd/
uneasy,/ʌnˈizi/
civic,/ˈsɪvɪk/
fierce,/fɪrs/
unchanged,/ʌnˈtʃeɪndʒd/
breakage,/ˈbreɪkɪdʒ/
plug,/plʌg/
finished,/ˈfɪnɪʃt/
installation,/ˌɪnstəˈleɪʃən/
shouting,/ˈʃaʊtɪŋ/
lame,/leɪm/
influenza,/ˌɪnfluˈɛnzə/
drunken,/ˈdrʌŋkən/
edge,/ɛdʒ/
list,/lɪst/
expand,/ɪkˈspænd/
accessible,/ækˈsɛsəbəl/
sensation,/sɛnˈseɪʃən/
leaky,/ˈliːki/
madly,/ˈmædli/
interconnect,/ˌɪntɚkəˈnɛkt/
twin,/twɪn/
subsequent,/ˈsʌbsɪkwənt/
harem,/ˈhɛrəm/
sweepstakes,/ˈswipˌsteɪks/
flipping,/ˈflɪpɪŋ/
chick,/tʃɪk/
sick,/sɪk/
care,/kɛr/
besides,/bɪˈsaɪdz/
authentic,/ɔˈθɛntɪk/
padlock,/ˈpædˌlɑk/
crappy,/ˈkræpi/
gratuity,/grəˈtuɪti/
correctly,/kəˈrɛktli/
survive,/sɚˈvaɪv/
sanguine,/ˈsæŋgwɪn/
new,/nu/
spike,/spaɪk/
delegation,/ˌdɛlɪˈgeɪʃən/
awake,/əˈweɪk/
butterscotch,/ˈbʌtɚˌskɑtʃ/
Seine,/ˈseɪn/
huff,/hʌf/
silly,/ˈsɪli/
sorrow,/ˈsɑroʊ/
drape,/dreɪp/
thorny,/ˈθɔːrni/
address,/n. əˈdrɛs/
knot,/nɑt/
airy,/ˈɛri/
trend,/trɛnd/
hydrogen,/ˈhaɪdrədʒən/
curriculum,/kəˈrɪkjələm/
relation,/rɪˈleɪʃən/
succession,/səkˈsɛʃən/
flab,/flæb/
ungrateful,/ʌnˈgreɪtfəl/
unhelpful,/ˌʌnˈhɛlpfʊl/
drunkard,/ˈdrʌŋkɚd/
booty,/ˈbuti/
supporting,/səˈpɔːrtɪŋ/
prior,/ˈpraɪɚ/
continuously,/kənˈtɪnjʊəsli/
pepper,/ˈpɛpɚ/
unripe,/ʌnˈraɪp/
subtlety,/ˈsʌtəlti/
sake,/seɪk/
fiddler,/ˈfɪdlə/
plumbing,/ˈplʌmɪŋ/
stole,/stoʊl/
coldness,/ˈkəʊldnɪs/
terrifying,/ˈtɛrəˌfaɪɪŋ/
sinful,/ˈsɪnfəl/
watershed,/ˈwɔtɚˌʃɛd/
thoroughly,/ˈθʌrəli/
bucket,/ˈbʌkɪt/
Mauritius,/məˈrɪʃəs/
murmur,/ˈmɝmɚ/
poignant,/ˈpɔɪnjənt/
overdose,/n. ˈoʊvɚˌdoʊs/
creditworthy,/ˈkrɛdɪtwɜːrðɪ/
pedestrian,/pəˈdɛstriən/
spent,/spɛnt/
abode,/əˈboʊd/
canter,/ˈkæntɚ/
inhospitable,/ˌɪnhɒˈspɪtəbəl/
literacy,/ˈlɪtərəsi/
unlucky,/ʌnˈlʌki/
evening,/ˈivnɪŋ/
sport,/spɔrt/
finger,/ˈfɪŋgɚ/
rapacious,/rəˈpeɪʃəs/
infinite,/ˈɪnfənɪt/
gamut,/ˈgæmət/
recorded,/rɪˈkɔːdɪd/
preparatory,/prɪˈpærəˌtɔri/
throb,/θrɑb/
Germany,/ˈdʒɜːməni/
convivial,/kənˈvɪviəl/
facility,/fəˈsɪlɪti/
intercom,/ˈɪntɚˌkɑm/
comedian,/kəˈmidiən/
personnel,/ˌpɝsəˈnɛl/
dependable,/dɪˈpɛndəbəl/
shatter,/ˈʃætɚ/
Spanish,/ˈspænɪʃ/
homer,/ˈhoʊmɚ/
hamster,/ˈhæmstɚ/
preposterous,/prɪˈpɑstərəs/
monetary,/ˈmɑnɪˌtɛri/
shall,/ʃæl; unstressed ʃəl/
unintended,/ˌʌnɪnˈtɛndɪd/
absolute,/ˈæbsəˌlut/
undercurrent,/ˈʌndɚˌkɜrənt/
road,/roʊd/
testament,/ˈtɛstəmənt/
animosity,/ˌænəˈmɑsɪti/
fatal,/ˈfeɪtəl/
hustle,/ˈhʌsəl/
brass,/bræs/
needless,/ˈnidlɪs/
Spain,/ˈspeɪn/
balcony,/ˈbælkəni/
per,/pɝ; unstressed pɚ/
thin,/θɪn/
grossly,/ˈgrəʊsli/
advisory,/ædˈvaɪzəri/
screen,/skrin/
preoccupation,/priˌɑkjəˈpeɪʃən/
downtime,/ˈdaʊntaɪm/
tempest,/ˈtɛmpɪst/
stoned,/stoʊnd/
lacking,/ˈlækɪŋ/
filled,/ˈfɪld/
independence,/ˌɪndɪˈpɛndəns/
alarming,/əˈlɑrmɪŋ/
silo,/ˈsaɪloʊ/
banter,/ˈbæntɚ/
mannequin,/ˈmænɪkɪn/
coup,/ku/
chiropractor,/ˈkaɪrəˌpræktɚ/
alternately,/ɔːlˈtɜːrnɪtli/
measured,/ˈmɛʒɚd/
charade,/ʃəˈreɪd/
fellow,/ˈfɛloʊ/
unkempt,/ʌnˈkɛmpt/
blend,/blɛnd/
reservoir,/ˈrɛzɚˌvwɑr/
specific,/spɪˈsɪfɪk/
net,/nɛt/
secure,/sɪˈkjʊr/
occlusion,/əˈkluʒən/
putt,/pʌt/
adequacy,/ˈædɪkwəsɪ/
airfield,/ˈɛrˌfild/
dissolution,/ˌdɪsəˈluʃən/
expire,/ɪkˈspaɪr/
damage,/ˈdæmɪdʒ/
alias,/ˈeɪliəs/
conversion,/kənˈvɝʒən/
thermostat,/ˈθɝməˌstæt/
poultry,/ˈpoʊltri/
prominent,/ˈprɑmənənt/
pinnacle,/ˈpɪnəkəl/
latitude,/ˈlætɪˌtud/
sonar,/ˈsoʊnɑr/
economical,/ˌɛkəˈnɑmɪkəl/
warren,/ˈwɔrən/
millet,/ˈmɪlɪt/
exclamation,/ˌɛkskləˈmeɪʃən/
overlap,/v. ˌoʊvɚˈlæp; n. ˈoʊvɚˌlæp/
spider,/ˈspaɪdɚ/
stave,/steɪv/
underrated,/ˌʌndərˈreɪtɪd/
liberty,/ˈlɪbɚti/
electronic,/ɪlɛkˈtrɑnɪk/
tasting,/ˈteɪstɪŋ/
sprung,/sprʌŋ/
pantomime,/ˈpæntəˌmaɪm/
migrate,/ˈmaɪgreɪt/
fiddle,/ˈfɪdəl/
chat,/tʃæt/
automotive,/ˌɔtəˈmoʊtɪv/
hath,/hæθ/
breast,/brɛst/
conglomerate,/n./
alkaline,/ˈælkəlaɪn/
diverse,/dɪˈvɝs/
acme,/ˈækmi/
civility,/sɪˈvɪlɪti/
trivia,/ˈtrɪviə/
copious,/ˈkoʊpiəs/
readiness,/ˈrɛdinəs/
extinction,/ɪkˈstɪŋkʃən/
society,/səˈsaɪɪti/
disapproval,/ˌdɪsəˈpruːvəl/
presumption,/prɪˈzʌmpʃən/
spoiler,/ˈspɔɪlə/
corps,/kɔr/
ghetto,/ˈgɛtoʊ/
habitat,/ˈhæbɪˌtæt/
William,/ˈwɪljəm/
slob,/slɑb/
alteration,/ˌɔltəˈreɪʃən/
courtyard,/ˈkɔrtˌjɑrd/
qualified,/ˈkwɑləˌfaɪd/
unnoticed,/ˌʌnˈnəʊtɪst/
potassium,/pəˈtæsiəm/
cannonball,/ˈkænənˌbɔl/
hay,/heɪ/
withdraw,/wɪðˈdrɔ/
exclusive,/ɪkˈsklusɪv/
addiction,/əˈdɪkʃən/
emerge,/ɪˈmɝdʒ/
firewood,/ˈfaɪrˌwʊd/
juvenile,/ˈdʒuvənəl/
mainly,/ˈmeɪnli/
critic,/ˈkrɪtɪk/
forbidden,/fərˈbɪdən/
ocean,/ˈoʊʃən/
divan,/dɪˈvæn/
softly,/ˈsɒftli/
assessor,/əˈsɛsɚ/
perhaps,/pɚˈhæps/
provision,/prəˈvɪʒən/
wherefore,/ˈhwɛrfɔr/
domineering,/ˌdɑməˈnɪrɪŋ/
appointment,/əˈpɔɪntmənt/
occupancy,/ˈɑkjəpənsi/
eastward,/ˈistwɚd/
session,/ˈsɛʃən/
homework,/ˈhoʊmˌwɝk/
familial,/fəˈmɪljəl/
common,/ˈkɑmən/
connotation,/ˌkɑnəˈteɪʃən/
stride,/straɪd/
interact,/ˌɪntərˈækt/
suspicion,/səˈspɪʃən/
undisclosed,/ˌʌndɪsˈkloʊzd/
toothache,/ˈtuθˌeɪk/
engaging,/ɪnˈgeɪdʒɪŋ/
polka,/ˈpoʊlkə/
mechanical,/məˈkænɪkəl/
command,/kəˈmænd/
occasionally,/əˈkeɪʒənəli/
scent,/sɛnt/
bereavement,/bɪˈrivmənt/
bus,/bʌs/
proctor,/ˈprɑktɚ/
creed,/krid/
loss,/lɔs/
adjustment,/əˈdʒʌstmənt/
imp,/ɪmp/
navel,/ˈneɪvəl/
heiress,/ˈɛrɪs/
custom,/ˈkʌstəm/
arrears,/əˈrɪrz/
flawless,/ˈflɔːləs/
correlate,/v./
scandalous,/ˈskændələs/
concurrence,/kənˈkɜrəns/
newt,/nut/
resolution,/ˌrɛzəˈluʃən/
tortoise,/ˈtɔrtəs/
tainted,/ˈteɪntɪd/
archbishop,/ˈɑrtʃˈbɪʃəp/
prized,/ˈpraɪzd/
bureaucratic,/ˌbjʊərəˈkrætɪk/
cub,/kʌb/
stilted,/ˈstɪltɪd/
jersey,/ˈdʒɝzi/
doorknob,/ˈdɔːrnɒb/
nourishment,/ˈnɜrɪʃmənt/
allotment,/əˈlɑtmənt/
vain,/veɪn/
instinct,/ˈɪnstɪŋkt/
daring,/ˈdɛrɪŋ/
pointer,/ˈpɔɪntɚ/
planting,/ˈplɑːntɪŋ/
temperance,/ˈtɛmpərəns/
diplomacy,/dɪˈploʊməsi/
lurid,/ˈlʊrɪd/
vintage,/ˈvɪntɪdʒ/
abatement,/əˈbeɪtmənt/
oblivious,/əˈblɪviəs/
alcohol,/ˈælkəˌhɔl/
ripeness,/ˈraɪpnɪs/
magazine,/ˌmægəˈzin/
concentrated,/ˈkɑnsənˌtreɪtəd/
lack,/læk/
hopelessly,/ˈhəʊpləsli/
terminal,/ˈtɝmənəl/
fewer,/ˈfjuːər/
brightness,/ˈbraɪtnɪs/
rick,/rɪk/
justly,/ˈdʒʌstli/
azure,/ˈæʒɚ/
shorthand,/ˈʃɔrtˌhænd/
weedy,/ˈwidi/
vanity,/ˈvænɪti/
wilt,/wɪlt/
canon,/ˈkænən/
subpoena,/səˈpinə/
brokerage,/ˈbrəʊkərɪdʒ/
grounding,/ˈgraʊndɪŋ/
healer,/ˈhiːlər/
rehearsal,/rɪˈhɝsəl/
unreal,/ʌnˈriəl/
err,/ɝ/
natal,/ˈneɪtəl/
olive,/ˈɑlɪv/
mousse,/mus/
which,/hwɪtʃ/
exempt,/ɪgˈzɛmpt/
humanity,/hjuˈmænɪti/
generic,/dʒəˈnɛrɪk/
tail,/teɪl/
convergence,/kənˈvɜːrdʒəns/
whereby,/hwɛrˈbaɪ/
refrigerator,/rɪˈfrɪdʒəˌreɪtɚ/
vista,/ˈvɪstə/
recollection,/ˌrɛkəˈlɛkʃən/
aberrant,/æˈbɛrənt/
conjecture,/kənˈdʒɛktʃɚ/
lemon,/ˈlɛmən/
wrongdoer,/ˈrɔŋˌduɚ/
wording,/ˈwɝdɪŋ/
breather,/ˈbriðɚ/
fuel,/ˈfjuəl/
religion,/rɪˈlɪdʒən/
cancer,/ˈkænsɚ/
charlatan,/ˈʃɑrlətən/
purity,/ˈpjʊrɪti/
normal,/ˈnɔrməl/
symmetry,/ˈsɪmɪtri/
fattening,/ˈfætənɪŋ/
appalling,/əˈpɔlɪŋ/
hysteria,/hɪˈstɛriə/
affectionate,/əˈfɛkʃənɪt/
yet,/jɛt/
chalk,/tʃɔk/
instant,/ˈɪnstənt/
stem,/stɛm/
Cuba,/ˈkjuːbə/
hostage,/ˈhɑstɪdʒ/
absorption,/æbˈsɔrpʃən/
haughtily,/ˈhɔtəli/
garrison,/ˈgærəsən/
issuance,/ˈɪʃuəns/
limitation,/ˌlɪmɪˈteɪʃən/
plaque,/plæk/
brevity,/ˈbrɛvɪti/
deviant,/ˈdiviənt/
quest,/kwɛst/
esoteric,/ˌɛsəˈtɛrɪk/
upper,/ˈʌpɚ/
observatory,/əbˈzɝvəˌtɔri/
hermit,/ˈhɝmɪt/
masterpiece,/ˈmæstɚˌpis/
strait,/streɪt/
Islam,/ɪsˈlɑm/
downside,/ˈdaʊnsaɪd/
Olympic,/əˈlɪmpɪk/
stinking,/ˈstɪnkɪŋ/
dine,/daɪn/
repayment,/rɪˈpeɪmənt/
fizzy,/ˈfɪzi/
bustling,/ˈbʌslɪŋ/
imminent,/ˈɪmənənt/
pelt,/pɛlt/
spearhead,/ˈspɪrˌhɛd/
sneak,/snik/
ostracism,/ˈɑstrəˌsɪzəm/
salmon,/ˈsæmən/
saline,/ˈseɪlin/
droll,/droʊl/
nicely,/ˈnaɪsli/
empress,/ˈɛmprɪs/
gable,/ˈgeɪbəl/
foam,/foʊm/
nasal,/ˈneɪzəl/
practitioner,/prækˈtɪʃənɚ/
is,/ɪz/
dogged,/ˈdɔgɪd/
coherence,/koʊˈhɪrəns/
emperor,/ˈɛmpərɚ/
service,/ˈsɝvɪs/
enormous,/ɪˈnɔrməs/
manger,/ˈmeɪndʒɚ/
nourishing,/ˈnɜrɪʃɪŋ/
tireless,/ˈtaɪrlɪs/
pollen,/ˈpɑlən/
bumper,/ˈbʌmpɚ/
butter,/ˈbʌtɚ/
plated,/ˈpleɪtɪd/
almost,/ˈɔlmoʊst/
Dave,/deɪv/
sentient,/ˈsɛnʃənt/
lying,/ˈlaɪɪŋ/
affected,/əˈfɛktɪd/
kit,/kɪt/
then,/ðɛn/
nuclear,/ˈnukliɚ/
electricity,/ɪlɛkˈtrɪsɪti/
Saturday,/ˈsætɚˌdeɪ/
acre,/ˈeɪkɚ/
burry,/ˈbɜːrɪ/
consortium,/kənˈsɔrʃiəm/
prohibition,/ˌproʊəˈbɪʃən/
wry,/raɪ/
turbulence,/ˈtɝbjə ləns/
trouble,/ˈtrʌbəl/
nope,/noʊp/
shipbuilding,/ˈʃɪpbɪldɪŋ/
damsel,/ˈdæmzəl/
classy,/ˈklæsi/
infection,/ɪnˈfɛkʃən/
cafeteria,/ˌkæfɪˈtɪriə/
nude,/nud/
distinctly,/dɪˈstɪŋktli/
minstrel,/ˈmɪnstrəl/
sash,/sæʃ/
obsolete,/ˌɑbsəˈlit/
worrying,/ˈwʌriɪŋ/
lasting,/ˈlæstɪŋ/
segment,/n. ˈsɛgmənt; v. ˈsɛgmɛnt/
office,/ˈɔfɪs/
deceptive,/dɪˈsɛptɪv/
spare,/spɛr/
mesh,/mɛʃ/
occurrence,/əˈkɜrəns/
shame,/ʃeɪm/
butler,/ˈbʌtlɚ/
heavily,/ˈhɛvəli/
range,/reɪndʒ/
interactive,/ˌɪntərˈæktɪv/
bead,/bid/
quick,/kwɪk/
prescription,/prɪˈskrɪpʃən/
modem,/ˈmoʊdəm/
burgundy,/ˈbɝgəndi/
anti,/ˈæntaɪ/
catcher,/ˈkætʃɚ/
twitch,/twɪtʃ/
Caucasian,/kɔːˈkeɪʒən/
thou,/ðaʊ/
another,/əˈnʌðɚ/
cavalry,/ˈkævəlri/
hegemony,/hɪˈdʒɛməni/
encore,/ˈɑŋkɔr/
themselves,/ðəmˈsɛlvz/
toad,/toʊd/
rosewood,/ˈroʊzˌwʊd/
rendition,/rɛnˈdɪʃən/
resilience,/rɪˈzɪljəns/
hammering,/ˈhæmərɪŋ/
layer,/ˈleɪɚ/
inseparable,/ɪnˈsɛpərəbəl/
patty,/ˈpæti/
diploma,/dɪˈploʊmə/
whore,/hɔr; often hʊr/
atrophy,/ˈætrəfi/
temporarily,/ˌtɛmpəˈrɛrəli/
desktop,/ˈdɛskˌtɑp/
filial,/ˈfɪliəl/
pie,/paɪ/
topsoil,/ˈtɑpˌsɔɪl/
unclean,/ʌnˈklin/
essential,/əˈsɛnʃəl/
urchin,/ˈɝtʃɪn/
sand,/sænd/
late,/leɪt/
transgression,/trænsˈgrɛʃən/
sporadic,/spəˈrædɪk/
cobble,/ˈkɑbəl/
gentleman,/ˈdʒɛntəlmən/
recession,/rɪˈsɛʃən/
opium,/ˈoʊpiəm/
tiny,/ˈtaɪni/
defection,/dɪˈfɛkʃən/
propriety,/prəˈpraɪɪti/
efficiently,/ɪˈfɪʃəntli/
experimental,/ɪkˌspɛrɪˈmɛntəl/
logical,/ˈlɑdʒɪkəl/
leave,/liv/
rosemary,/ˈroʊzˌmɛri/
helper,/ˈhɛlpər/
fain,/feɪn/
conveyance,/kənˈveɪəns/
perishable,/ˈpɛrɪʃəbəl/
some,/sʌm; unstressed səm/
shrinkage,/ˈʃrɪŋkɪdʒ/
musty,/ˈmʌsti/
errand,/ˈɛrənd/
abyss,/əˈbɪs/
bonus,/ˈboʊnəs/
dent,/dɛnt/
especial,/ɪˈspɛʃəl/
wont,/wɔnt/
broom,/brum/
vocabulary,/voʊˈkæbjəˌlɛri/
foremost,/ˈfɔrˌmoʊst/
hardship,/ˈhɑrdʃɪp/
colt,/koʊlt/
thereupon,/ˈðɛrəˌpɑn/
Wednesday,/ˈwɛnzdeɪ/
shrunken,/ˈʃrʌŋkən/
pretended,/prɪˈtendɪd/
underside,/ˈʌndɚˌsaɪd/
bloat,/bləʊt/
buyer,/ˈbaɪɚ/
vale,/veɪl/
commence,/kəˈmɛns/
sunburn,/ˈsʌnˌbɝn/
proprietary,/prəˈpraɪɪˌtɛri/
across,/əˈkrɔs/
aimlessly,/ˈeɪmləsli/
compatible,/kəmˈpætəbəl/
fallen,/ˈfɔːlən/
unofficial,/ˌʌnəˈfɪʃəl/
fairness,/ˈfɛərnɪs/
smile,/smaɪl/
gnash,/næʃ/
deer,/dɪr/
aghast,/əˈgæst/
bastard,/ˈbæstɚd/
satisfaction,/ˌsætɪsˈfækʃən/
pastime,/ˈpæsˌtaɪm/
significant,/sɪgˈnɪfɪkənt/
given,/ˈgɪvən/
pecan,/pɪˈkɑn/
horrible,/ˈhɔrəbəl/
pulse,/pʌls/
slip,/slɪp/
vulnerability,/ˌvʌlnərəˈbɪlɪti/
lamentable,/ˈlæməntəbəl/
seldom,/ˈsɛldəm/
unnatural,/ʌnˈnætʃərəl/
contentment,/kənˈtɛntmənt/
fledge,/flɛdʒ/
housing,/ˈhaʊzɪŋ/
gruff,/grʌf/
crippling,/ˈkrɪplɪŋ/
interior,/ɪnˈtɪriɚ/
AIDS,/eɪdz/
funky,/ˈfʌŋki/
contemptuous,/kənˈtɛmptʃuəs/
impartial,/ɪmˈpɑrʃəl/
intrepid,/ɪnˈtrɛpɪd/
displeasure,/dɪsˈplɛʒɚ/
difference,/ˈdɪfərəns/
vent,/vɛnt/
learning,/ˈlɝnɪŋ/
artificial,/ˌɑrtəˈfɪʃəl/
petite,/pəˈtit/
welter,/ˈwɛltɚ/
poisonous,/ˈpɔɪzənəs/
bottleneck,/ˈbɑtəlˌnɛk/
fade,/feɪd/
disturbed,/dɪˈstɝbd/
adamant,/ˈædəmənt/
disagree,/ˌdɪsəˈgri/
exemption,/ɪgˈzɛmpʃən/
keel,/kil/
dilapidated,/dɪˈlæpɪˌdeɪtɪd/
sportsman,/ˈspɔrtsmən/
accumulation,/əˌkjuːmjʊˈleɪʃən/
cynical,/ˈsɪnɪkəl/
biscuit,/ˈbɪskɪt/
side,/saɪd/
hour,/aʊr/
intricate,/ˈɪntrɪkɪt/
glass,/glæs/
rugby,/ˈrʌgbi/
profession,/prəˈfɛʃən/
warp,/wɔrp/
evasive,/ɪˈveɪsɪv/
stiffly,/ˈstɪfli/
evolve,/ɪˈvɑlv/
morose,/məˈroʊs/
cycle,/ˈsaɪkəl/
eruption,/ɪˈrʌpʃən/
possessive,/pəˈzɛsɪv/
handling,/ˈhændlɪŋ/
descendant,/dɪˈsɛndənt/
resistance,/rɪˈzɪstəns/
shorn,/ʃɔrn/
saturation,/ˌsætʃəˈreɪʃən/
transpire,/trænˈspaɪr/
menu,/ˈmɛnju/
forced,/fɔrst/
dungeon,/ˈdʌndʒən/
toddler,/ˈtɑdlɚ/
isthmus,/ˈɪsməs/
writing,/ˈraɪtɪŋ/
cinematic,/ˌsɪnɪˈmætɪk/
pail,/peɪl/
estimated,/ˈɛstɪmeɪtɪd/
affair,/əˈfɛr/
or,/ɔr; unstressed ɚ/
accordion,/əˈkɔrdiən/
Mediterranean,/ˌmɛdɪtəˈreɪniən/
craving,/ˈkreɪvɪŋ/
obtrusive,/ɑbˈtrusɪv/
dotted,/ˈdɑtɪd/
crumb,/krʌm/
habitual,/həˈbɪtʃuəl/
guru,/ˈgʊru/
booths,/buðz/
conditioning,/kənˈdɪʃənɪŋ/
queer,/kwɪr/
merciful,/ˈmɝsɪfəl/
libel,/ˈlaɪbəl/
orb,/ɔrb/
accidental,/ˌæksɪˈdɛntəl/
slate,/sleɪt/
shaped,/ˈʃeɪpt/
lemonade,/ˌlɛməˈneɪd/
studio,/ˈstudiˌoʊ/
peevish,/ˈpivɪʃ/
bet,/bɛt/
whoop,/hwup/
bottomless,/ˈbɑtəmlɪs/
flourishing,/ˈflʌrɪʃɪŋ/
paddle,/ˈpædəl/
Spaniard,/ˈspænjɚd/
creased,/ˈkriːst/
although,/ɔlˈðoʊ/
enslavement,/ɪnˈsleɪvmənt/
spa,/spɑ/
scowl,/skaʊl/
uptight,/ˈʌpˈtaɪt/
dork,/ˈdɔːrk/
grumble,/ˈgrʌmbəl/
congruent,/ˈkɑŋgruənt/
impediment,/ɪmˈpɛdəmənt/
boomerang,/ˈbuməˌræŋ/
outline,/ˈaʊtˌlaɪn/
gloom,/glum/
linear,/ˈlɪniɚ/
felon,/ˈfɛlən/
conniving,/kəˈnaɪvɪŋ/
dogma,/ˈdɔgmə/
herself,/hɚˈsɛlf/
mottled,/ˈmɑtld/
proclamation,/ˌprɑkləˈmeɪʃən/
ether,/ˈiθɚ/
imaginary,/ɪˈmædʒəˌnɛri/
specie,/ˈspiʃi/
curve,/kɝv/
rational,/ˈræʃənəl/
cone,/koʊn/
juxtaposition,/ˌdʒʌkstəpəˈzɪʃən/
blur,/blɝ/
translator,/trænsˈleɪtər/
latent,/ˈleɪtnt/
trailer,/ˈtreɪlɚ/
enclosed,/ɪnˈkləʊzd/
image,/ˈɪmɪdʒ/
muff,/mʌf/
testify,/ˈtɛstəˌfaɪ/
diagnostic,/ˌdaɪægˈnɑstɪk/
feeding,/ˈfiːdɪŋ/
carnation,/kɑrˈneɪʃən/
lexicon,/ˈlɛksɪˌkɑn/
fen,/fɛn/
saddle,/ˈsædəl/
trait,/treɪt/
ultimatum,/ˌʌltəˈmeɪtəm/
Pyrenees,/ˌpɪrəˈniːz/
Scot,/skɑt/
idiot,/ˈɪdiət/
peeling,/ˈpilɪŋ/
famished,/ˈfæmɪʃt/
hourly,/ˈaʊrli/
loyalist,/ˈlɔɪəlɪst/
