id,word,ipa,audio_path,split,ipa_clean
5394,wheel,/ˈhwiːl/,audio/wheel/en097624.mp3,train,ˈhwiːl
5395,enters,/ˈɛntər/,audio/enters/en030200.mp3,train,ˈɛntər
5396,horn,/ˈhɔːn/,audio/horn/en044046.mp3,train,ˈhɔːn
5397,specification,/ˌspɛsɪfɪˈkeɪʃən/,audio/specification/en1082912.mp3,train,ˌspɛsɪfɪˈkeɪʃən
5398,channels,/ˈtʃænəl/,audio/channels/en014003.mp3,train,ˈtʃænəl
5399,piece,/ˈpiːs/,audio/piece/en063841.mp3,train,ˈpiːs
5400,twice,/ˈtwaɪs/,audio/twice/en092935.mp3,train,ˈtwaɪs
5401,adult,/ˈædʌlt/,audio/adult/en001467.mp3,train,ˈædʌlt
5402,institutions,/ˌɪnstɪˈtjuːʃən/,audio/institutions/en046789.mp3,train,ˌɪnstɪˈtjuːʃən
5403,brake,/ˈbreɪk/,audio/brake/en010148.mp3,train,ˈbreɪk
5404,holly,/ˈhɒli/,audio/holly/en043676.mp3,train,ˈhɒli
5405,precious,/ˈprɛʃəs/,audio/precious/en066117.mp3,train,ˈprɛʃəs
5406,intense,/ɪnˈtɛns/,audio/intense/en046992.mp3,train,ɪnˈtɛns
5407,strategy,/ˈstrætədʒi/,audio/strategy/en084881.mp3,train,ˈstrætədʒi
5408,cloth,/ˈklɒθ/,audio/cloth/en016016.mp3,train,ˈklɒθ
5409,tropical,/ˈtrɒpɪkəl/,audio/tropical/en092112.mp3,train,ˈtrɒpɪkəl
5410,meets,/ˈmiːt/,audio/meets/en054635.mp3,train,ˈmiːt
5411,casino,/kəˈsiːnəʊ/,audio/casino/en1013651.mp3,train,kəˈsiːnəʊ
5412,graduated,/ˈgrædʒueɪtɪd/,audio/graduated/en1038633.mp3,train,ˈgrædʒueɪtɪd
5413,settings,/ˈsɛtɪŋ/,audio/settings/en077183.mp3,train,ˈsɛtɪŋ
5414,networks,/ˈnɛtwɜːrk/,audio/networks/en058056.mp3,train,ˈnɛtwɜːrk
5415,enclosed,/ɪnˈkləʊzd/,audio/enclosed/en029526.mp3,train,ɪnˈkləʊzd
5416,connectors,/kəˈnɛktər/,audio/connectors/en1018693.mp3,train,kəˈnɛktər
5417,excellence,/ˈɛksələns/,audio/excellence/en031334.mp3,train,ˈɛksələns
5418,optimization,/ˌɒptɪmaɪˈzeɪʃən/,audio/optimization/en1061065.mp3,train,ˌɒptɪmaɪˈzeɪʃən
5419,persons,/ˈpɜːrsən/,audio/persons/en063300.mp3,train,ˈpɜːrsən
5420,hollywood,/ˈhɒliwʊd/,audio/hollywood/en1042198.mp3,train,ˈhɒliwʊd
5421,tea,/ˈtiː/,audio/tea/en088446.mp3,train,ˈtiː
5422,chronicle,/ˈkrɒnɪkəl/,audio/chronicle/en1015460.mp3,train,ˈkrɒnɪkəl
5423,dean,/diːn/,audio/dean/en022722.mp3,train,diːn
5424,conventional,/kənˈvɛnʃənəl/,audio/conventional/en1019518.mp3,train,kənˈvɛnʃənəl
5425,something,/ˈsʌmθɪŋ/,audio/something/en081443.mp3,train,ˈsʌmθɪŋ
5426,gdp,/ˌdʒiːdiːˈpiː/,audio/gdp/en037904.mp3,train,ˌdʒiːdiːˈpiː
5427,festivals,/ˈfɛstɪvəl/,audio/festivals/en033582.mp3,train,ˈfɛstɪvəl
5428,brain,/ˈbreɪn/,audio/brain/en010114.mp3,train,ˈbreɪn
5429,christian,/ˈkrɪstʃən/,audio/christian/en015036.mp3,train,ˈkrɪstʃən
5430,withdrawal,/wɪðˈdrɔːəl/,audio/withdrawal/en098722.mp3,train,wɪðˈdrɔːəl
5431,publicity,/pʌˈblɪsɪti/,audio/publicity/en067958.mp3,train,pʌˈblɪsɪti
5432,announce,/əˈnaʊns/,audio/announce/en003348.mp3,train,əˈnaʊns
5433,listing,/ˈlɪstɪŋ/,audio/listing/en051634.mp3,train,ˈlɪstɪŋ
5434,folding,/ˈfəʊldɪŋ/,audio/folding/en035434.mp3,train,ˈfəʊldɪŋ
5435,applied,/əˈplaɪd/,audio/applied/en003852.mp3,train,əˈplaɪd
5436,scanners,/ˈskænər/,audio/scanners/en1076958.mp3,train,ˈskænər
5437,welding,/ˈwɛldɪŋ/,audio/welding/en097382.mp3,train,ˈwɛldɪŋ
5438,brussels,/ˈbrʌsəlz/,audio/brussels/en1011478.mp3,train,ˈbrʌsəlz
5439,ribbon,/ˈrɪbən/,audio/ribbon/en073257.mp3,train,ˈrɪbən
5440,clause,/ˈklɔːz/,audio/clause/en015497.mp3,train,ˈklɔːz
5441,sensors,/ˈsɛnsər/,audio/sensors/en1078571.mp3,train,ˈsɛnsər
5442,egg,/ˈɛg/,audio/egg/en028778.mp3,train,ˈɛg
5443,resorts,/rɪˈzɔːrt/,audio/resorts/en072466.mp3,val,rɪˈzɔːrt
5444,trade,/ˈtreɪd/,audio/trade/en091290.mp3,val,ˈtreɪd
5445,routes,/ˈraʊt/,audio/routes/en074138.mp3,val,ˈraʊt
5446,dice,/ˈdaɪs/,audio/dice/en024750.mp3,val,ˈdaɪs
5447,harry,/ˈhæri/,audio/harry/en1040557.mp3,val,ˈhæri
5448,regularly,/ˈrɛgjʊlərli/,audio/regularly/en071039.mp3,val,ˈrɛgjʊlərli
5449,vision,/ˈvɪʒən/,audio/vision/en095849.mp3,val,ˈvɪʒən
5450,failed,/ˈfeɪld/,audio/failed/en032484.mp3,val,ˈfeɪld
5451,offshore,/ˌɒfˈʃɔːr/,audio/offshore/en059572.mp3,val,ˌɒfˈʃɔːr
5452,registered,/ˈrɛdʒɪstərd/,audio/registered/en070984.mp3,val,ˈrɛdʒɪstərd
5453,assessment,/əˈsɛsmənt/,audio/assessment/en004786.mp3,val,əˈsɛsmənt
5454,sick,/ˈsɪk/,audio/sick/en078706.mp3,val,ˈsɪk
5455,acting,/ˈæktɪŋ/,audio/acting/en000953.mp3,val,ˈæktɪŋ
5456,exclusion,/ɪkˈskluːʒən/,audio/exclusion/en1031085.mp3,val,ɪkˈskluːʒən
5457,unity,/ˈjuːnɪti/,audio/unity/en093995.mp3,val,ˈjuːnɪti
5458,sender,/ˈsɛndər/,audio/sender/en076829.mp3,val,ˈsɛndər
5459,aim,/ˈeɪm/,audio/aim/en002155.mp3,val,ˈeɪm
5460,fetish,/ˈfɛtɪʃ/,audio/fetish/en1033042.mp3,val,ˈfɛtɪʃ
5461,field,/ˈfiːld/,audio/field/en033722.mp3,val,ˈfiːld
5462,proposition,/ˌprɒpəˈzɪʃən/,audio/proposition/en067569.mp3,val,ˌprɒpəˈzɪʃən
5463,worship,/ˈwɜːʃɪp/,audio/worship/en099296.mp3,val,ˈwɜːʃɪp
5464,projectors,/prəˈdʒɛktər/,audio/projectors/en1068883.mp3,val,prəˈdʒɛktər
5465,incidence,/ˈɪnsɪdəns/,audio/incidence/en1045091.mp3,val,ˈɪnsɪdəns
5466,dragon,/ˈdrægən/,audio/dragon/en027166.mp3,val,ˈdrægən
5467,threshold,/ˈθrɛʃhəʊld/,audio/threshold/en089795.mp3,val,ˈθrɛʃhəʊld
5468,next,/ˈnɛkst/,audio/next/en058160.mp3,val,ˈnɛkst
5469,indicate,/ˈɪndɪkeɪt/,audio/indicate/en045900.mp3,val,ˈɪndɪkeɪt
5470,tight,/ˈtaɪt/,audio/tight/en090292.mp3,val,ˈtaɪt
5471,fish,/ˈfɪʃ/,audio/fish/en034319.mp3,val,ˈfɪʃ
5472,manufacturing,/ˌmænjʊˈfæktʃərɪŋ/,audio/manufacturing/en053686.mp3,val,ˌmænjʊˈfæktʃərɪŋ
5473,efficiency,/ɪˈfɪʃənsi/,audio/efficiency/en028748.mp3,val,ɪˈfɪʃənsi
5474,lap,/ˈlæp/,audio/lap/en049695.mp3,val,ˈlæp
5475,warren,/ˈwɒrən/,audio/warren/en1097909.mp3,val,ˈwɒrən
5476,financial,/fɪˈnænʃəl/,audio/financial/en034063.mp3,val,fɪˈnænʃəl
5477,racks,/ˈræk/,audio/racks/en069059.mp3,val,ˈræk
5478,guidance,/ˈgaɪdəns/,audio/guidance/en040699.mp3,val,ˈgaɪdəns
5479,literature,/ˈlɪtrətʃər/,audio/literature/en051727.mp3,val,ˈlɪtrətʃər
5480,beliefs,/bɪˈliːf/,audio/beliefs/en007598.mp3,val,bɪˈliːf
5481,computer,/kəmˈpjuːtər/,audio/computer/en017837.mp3,val,kəmˈpjuːtər
5482,poison,/ˈpɔɪzən/,audio/poison/en065024.mp3,val,ˈpɔɪzən
5483,falling,/ˈfɔːlɪŋ/,audio/falling/en032705.mp3,val,ˈfɔːlɪŋ
5484,measured,/ˈmɛʒərd/,audio/measured/en054461.mp3,val,ˈmɛʒərd
5485,unexpected,/ˌʌnɪkˈspɛktɪd/,audio/unexpected/en093764.mp3,val,ˌʌnɪkˈspɛktɪd
5486,shelf,/ˈʃɛlf/,audio/shelf/en077834.mp3,val,ˈʃɛlf
5487,emotions,/ɪˈməʊʃən/,audio/emotions/en029331.mp3,val,ɪˈməʊʃən
5488,marking,/ˈmɑːrkɪŋ/,audio/marking/en1054500.mp3,val,ˈmɑːrkɪŋ
5489,else,/ˈɛls/,audio/else/en029107.mp3,val,ˈɛls
5490,study,/ˈstʌdi/,audio/study/en085420.mp3,val,ˈstʌdi
5491,massive,/ˈmæsɪv/,audio/massive/en054066.mp3,val,ˈmæsɪv
5492,documentary,/ˌdɒkjuˈmɛntəri/,audio/documentary/en026543.mp3,val,ˌdɒkjuˈmɛntəri
5493,cod,/ˌsiːəʊˈdiː/,audio/cod/en016412.mp3,val,ˌsiːəʊˈdiː
5494,puzzles,/ˈpʌzəl/,audio/puzzles/en068565.mp3,val,ˈpʌzəl
5495,olympic,/əˈlɪmpɪk/,audio/olympic/en059681.mp3,val,əˈlɪmpɪk
5496,drug,/ˈdrʌg/,audio/drug/en027697.mp3,val,ˈdrʌg
5497,residential,/ˌrɛzɪˈdɛnʃəl/,audio/residential/en072341.mp3,val,ˌrɛzɪˈdɛnʃəl
5498,trauma,/ˈtrɔːmə/,audio/trauma/en1091312.mp3,val,ˈtrɔːmə
5499,releases,/rɪˈliːs/,audio/releases/en071329.mp3,val,rɪˈliːs
5500,billion,/ˈbɪljən/,audio/billion/en008199.mp3,val,ˈbɪljən
5501,controversy,/ˈkɒntrəvɜːrsi/,audio/controversy/en019199.mp3,val,ˈkɒntrəvɜːrsi
5502,consumer,/kənˈsjuːmər/,audio/consumer/en018814.mp3,val,kənˈsjuːmər
5503,corner,/ˈkɔːrnər/,audio/corner/en019657.mp3,val,ˈkɔːrnər
5504,symphony,/ˈsɪmfəni/,audio/symphony/en1087499.mp3,val,ˈsɪmfəni
5505,joint,/ˈdʒɔɪnt/,audio/joint/en048282.mp3,val,ˈdʒɔɪnt
5506,thongs,/ˈθɒŋ/,audio/thongs/en089595.mp3,val,ˈθɒŋ
5507,eagles,/ˈiːgəl/,audio/eagles/en028235.mp3,val,ˈiːgəl
5508,collection,/kəˈlɛkʃən/,audio/collection/en016667.mp3,val,kəˈlɛkʃən
5509,lectures,/ˈlɛktʃər/,audio/lectures/en050432.mp3,val,ˈlɛktʃər
5510,ice,/ˈaɪs/,audio/ice/en044821.mp3,val,ˈaɪs
5511,helping,/ˈhɛlpɪŋ/,audio/helping/en042726.mp3,val,ˈhɛlpɪŋ
5512,feeling,/ˈfiːlɪŋ/,audio/feeling/en033380.mp3,val,ˈfiːlɪŋ
5513,audio,/ˈɔːdiəʊ/,audio/audio/en005386.mp3,val,ˈɔːdiəʊ
5514,gang,/ˈgæŋ/,audio/gang/en037663.mp3,val,ˈgæŋ
5515,arrivals,/əˈraɪvəl/,audio/arrivals/en004389.mp3,val,əˈraɪvəl
5516,tennis,/ˈtɛnɪs/,audio/tennis/en088860.mp3,val,ˈtɛnɪs
5517,finder,/ˈfaɪndə/,audio/finder/en1033434.mp3,val,ˈfaɪndə
5518,vcr,/ˌviːsiːˈɑːr/,audio/vcr/en1096134.mp3,val,ˌviːsiːˈɑːr
5519,locations,/ləʊˈkeɪʃən/,audio/locations/en051950.mp3,val,ləʊˈkeɪʃən
5520,subscriber,/səbˈskraɪbər/,audio/subscriber/en1085944.mp3,val,səbˈskraɪbər
5521,romance,/rəˈmæns/,audio/romance/en073944.mp3,val,rəˈmæns
5522,vessel,/ˈvɛsəl/,audio/vessel/en095477.mp3,val,ˈvɛsəl
5523,lesson,/ˈlɛsən/,audio/lesson/en050770.mp3,val,ˈlɛsən
5524,brakes,/ˈbreɪk/,audio/brakes/en010148.mp3,val,ˈbreɪk
5525,sunday,/ˈsʌndeɪ/,audio/sunday/en086288.mp3,val,ˈsʌndeɪ
5526,fall,/ˈfɔːl/,audio/fall/en032625.mp3,val,ˈfɔːl
5527,roads,/ˈrəʊd/,audio/roads/en073654.mp3,val,ˈrəʊd
5528,donation,/dəʊˈneɪʃən/,audio/donation/en026768.mp3,val,dəʊˈneɪʃən
5529,bathroom,/ˈbɑːθruːm/,audio/bathroom/en006937.mp3,val,ˈbɑːθruːm
5530,require,/rɪˈkwaɪər/,audio/require/en072135.mp3,val,rɪˈkwaɪər
5531,anymore,/ˌɛniˈmɔːr/,audio/anymore/en003539.mp3,val,ˌɛniˈmɔːr
5532,planners,/ˈplænər/,audio/planners/en064380.mp3,val,ˈplænər
5533,nothing,/ˈnʌθɪŋ/,audio/nothing/en058720.mp3,val,ˈnʌθɪŋ
5534,thereafter,/ˌðɛərˈɑːftər/,audio/thereafter/en089316.mp3,val,ˌðɛərˈɑːftər
5535,franchise,/ˈfræntʃaɪz/,audio/franchise/en036511.mp3,val,ˈfræntʃaɪz
5536,wizard,/ˈwɪzərd/,audio/wizard/en098820.mp3,val,ˈwɪzərd
5537,photograph,/ˈfəʊtəgrɑːf/,audio/photograph/en063628.mp3,val,ˈfəʊtəgrɑːf
5538,simple,/ˈsɪmpəl/,audio/simple/en079078.mp3,val,ˈsɪmpəl
5539,generators,/ˈdʒɛnəreɪtər/,audio/generators/en1036893.mp3,val,ˈdʒɛnəreɪtər
5540,bishop,/ˈbɪʃəp/,audio/bishop/en008321.mp3,val,ˈbɪʃəp
5541,vocals,/ˈvəʊkəlz/,audio/vocals/en095927.mp3,val,ˈvəʊkəlz
5542,intensity,/ɪnˈtɛnsɪti/,audio/intensity/en1047329.mp3,val,ɪnˈtɛnsɪti
5543,restrict,/rɪˈstrɪkt/,audio/restrict/en072700.mp3,val,rɪˈstrɪkt
5544,graduate,/ˈgrædʒuət/,audio/graduate/en039589.mp3,val,ˈgrædʒuət
5545,voters,/ˈvəʊtər/,audio/voters/en1097421.mp3,val,ˈvəʊtər
5546,mention,/ˈmɛnʃən/,audio/mention/en054790.mp3,val,ˈmɛnʃən
5547,below,/bɪˈləʊ/,audio/below/en007693.mp3,val,bɪˈləʊ
5548,competitors,/kəmˈpɛtɪtər/,audio/competitors/en017508.mp3,val,kəmˈpɛtɪtər
5549,together,/təˈgɛðər/,audio/together/en090685.mp3,val,təˈgɛðər
5550,java,/ˈdʒɑːvə/,audio/java/en1048851.mp3,val,ˈdʒɑːvə
5551,col,/kɒl/,audio/col/en1016852.mp3,val,kɒl
5552,advertise,/ˈædvərtaɪz/,audio/advertise/en001584.mp3,val,ˈædvərtaɪz
5553,many,/ˈmɛni/,audio/many/en053708.mp3,val,ˈmɛni
5554,penny,/ˈpɛni/,audio/penny/en062987.mp3,val,ˈpɛni
5555,bullet,/ˈbʊlɪt/,audio/bullet/en011565.mp3,val,ˈbʊlɪt
5556,lips,/ˈlɪp/,audio/lips/en051550.mp3,val,ˈlɪp
5557,burden,/ˈbɜːrdən/,audio/burden/en011741.mp3,val,ˈbɜːrdən
5558,gift,/ˈɡɪft/,audio/gift/en038398.mp3,val,ˈɡɪft
5559,random,/ˈrændəm/,audio/random/en069401.mp3,val,ˈrændəm
5560,optional,/ˈɒpʃənəl/,audio/optional/en1061098.mp3,val,ˈɒpʃənəl
5561,stuff,/ˈstʌf/,audio/stuff/en085437.mp3,val,ˈstʌf
5562,app,/æp/,audio/app/en1004703.mp3,val,æp
5563,offering,/ˈɒfərɪŋ/,audio/offering/en059523.mp3,val,ˈɒfərɪŋ
5564,communications,/kəˌmjuːnɪˈkeɪʃən/,audio/communications/en017276.mp3,val,kəˌmjuːnɪˈkeɪʃən
5565,searching,/ˈsɜːrtʃɪŋ/,audio/searching/en076351.mp3,val,ˈsɜːrtʃɪŋ
5566,sexual,/ˈsɛkʃuəl/,audio/sexual/en077393.mp3,val,ˈsɛkʃuəl
5567,individuals,/ˌɪndɪˈvɪdʒuəl/,audio/individuals/en045941.mp3,val,ˌɪndɪˈvɪdʒuəl
5568,inch,/ˈɪntʃ/,audio/inch/en045628.mp3,val,ˈɪntʃ
5569,view,/ˈvjuː/,audio/view/en095635.mp3,val,ˈvjuː
5570,frequently,/ˈfriːkwəntli/,audio/frequently/en036750.mp3,val,ˈfriːkwəntli
5571,are,/ˈɑːr/,audio/are/en004167.mp3,val,ˈɑːr
5572,jet,/ˈdʒɛt/,audio/jet/en048126.mp3,val,ˈdʒɛt
5573,dollars,/ˈdɒlər/,audio/dollars/en026652.mp3,val,ˈdɒlər
5574,the,/ˈðə/,audio/the/en089180.mp3,val,ˈðə
5575,projector,/prəˈdʒɛktər/,audio/projector/en1068883.mp3,val,prəˈdʒɛktər
5576,dress,/ˈdrɛs/,audio/dress/en027369.mp3,val,ˈdrɛs
5577,crest,/ˈkrɛst/,audio/crest/en020870.mp3,val,ˈkrɛst
5578,funny,/ˈfʌni/,audio/funny/en037316.mp3,val,ˈfʌni
5579,thy,/ˈðaɪ/,audio/thy/en090153.mp3,val,ˈðaɪ
5580,image,/ˈɪmɪdʒ/,audio/image/en045088.mp3,val,ˈɪmɪdʒ
5581,plc,/ˌpiːɛlˈsiː/,audio/plc/en1066184.mp3,val,ˌpiːɛlˈsiː
5582,sticker,/ˈstɪkər/,audio/sticker/en084278.mp3,val,ˈstɪkər
5583,girlfriend,/ˈgɜːrlfrɛnd/,audio/girlfriend/en038531.mp3,val,ˈgɜːrlfrɛnd
5584,guess,/ˈgɛs/,audio/guess/en040679.mp3,val,ˈgɛs
5585,nightmare,/ˈnaɪtmɛər/,audio/nightmare/en058279.mp3,val,ˈnaɪtmɛər
5586,pipes,/ˈpaɪp/,audio/pipes/en064104.mp3,val,ˈpaɪp
5587,losing,/ˈluːzɪŋ/,audio/losing/en052492.mp3,val,ˈluːzɪŋ
5588,comfort,/ˈkʌmfərt/,audio/comfort/en017014.mp3,val,ˈkʌmfərt
5589,nuke,/ˈnjuːk/,audio/nuke/en1059988.mp3,val,ˈnjuːk
5590,translation,/trænsˈleɪʃən/,audio/translation/en091613.mp3,val,trænsˈleɪʃən
5591,publisher,/ˈpʌblɪʃər/,audio/publisher/en067988.mp3,val,ˈpʌblɪʃər
5592,rabbit,/ˈræbɪt/,audio/rabbit/en069012.mp3,val,ˈræbɪt
5593,fin,/ˈfɪn/,audio/fin/en034029.mp3,val,ˈfɪn
5594,exterior,/ɪkˈstɪərɪə/,audio/exterior/en1031614.mp3,val,ɪkˈstɪərɪə
5595,stereo,/ˈstɛriəʊ/,audio/stereo/en1084648.mp3,val,ˈstɛriəʊ
5596,establishment,/ɪˈstæblɪʃmənt/,audio/establishment/en030826.mp3,val,ɪˈstæblɪʃmənt
5597,outside,/ˌaʊtˈsaɪd/,audio/outside/en060710.mp3,val,ˌaʊtˈsaɪd
5598,grants,/ˈgrænt/,audio/grants/en039728.mp3,val,ˈgrænt
5599,jurisdiction,/ˌdʒʊərɪsˈdɪkʃən/,audio/jurisdiction/en1049440.mp3,val,ˌdʒʊərɪsˈdɪkʃən
5600,supplements,/ˈsʌplɪmənt/,audio/supplements/en086493.mp3,val,ˈsʌplɪmənt
5601,bearing,/ˈbɛərɪŋ/,audio/bearing/en007121.mp3,val,ˈbɛərɪŋ
5602,classified,/ˈklæsɪfaɪd/,audio/classified/en1015978.mp3,val,ˈklæsɪfaɪd
5603,oven,/ˈʌvən/,audio/oven/en060799.mp3,val,ˈʌvən
5604,recommendations,/ˌrɛkəmɛnˈdeɪʃən/,audio/recommendations/en070392.mp3,val,ˌrɛkəmɛnˈdeɪʃən
5605,crossword,/ˈkrɒswɜːrd/,audio/crossword/en021189.mp3,val,ˈkrɒswɜːrd
5606,incredible,/ɪnˈkrɛdɪbəl/,audio/incredible/en045780.mp3,val,ɪnˈkrɛdɪbəl
5607,collapse,/kəˈlæps/,audio/collapse/en016591.mp3,val,kəˈlæps
5608,ports,/ˈpɔːrt/,audio/ports/en065498.mp3,val,ˈpɔːrt
5609,manufacturers,/ˌmænjʊˈfæktʃərər/,audio/manufacturers/en053677.mp3,val,ˌmænjʊˈfæktʃərər
5610,dying,/ˈdaɪɪŋ/,audio/dying/en028146.mp3,val,ˈdaɪɪŋ
5611,metals,/ˈmɛtəl/,audio/metals/en054995.mp3,val,ˈmɛtəl
5612,new,/ˈnjuː/,audio/new/en058100.mp3,val,ˈnjuː
5613,justify,/ˈdʒʌstɪfaɪ/,audio/justify/en048636.mp3,val,ˈdʒʌstɪfaɪ
5614,excess,/ˈɛksɛs/,audio/excess/en031389.mp3,val,ˈɛksɛs
5615,overnight,/ˌəʊvərˈnaɪt/,audio/overnight/en061033.mp3,val,ˌəʊvərˈnaɪt
5616,fear,/ˈfɪər/,audio/fear/en033190.mp3,val,ˈfɪər
5617,ongoing,/ˈɒngəʊɪŋ/,audio/ongoing/en059779.mp3,val,ˈɒngəʊɪŋ
5618,competition,/ˌkɒmpɪˈtɪʃən/,audio/competition/en017482.mp3,val,ˌkɒmpɪˈtɪʃən
5619,schema,/ˈskiːmə/,audio/schema/en1077088.mp3,val,ˈskiːmə
5620,causes,/ˈkɔːz/,audio/causes/en013518.mp3,val,ˈkɔːz
5621,match,/ˈmætʃ/,audio/match/en054136.mp3,val,ˈmætʃ
5622,carrier,/ˈkærɪə/,audio/carrier/en013094.mp3,val,ˈkærɪə
5623,time,/ˈtaɪm/,audio/time/en090368.mp3,val,ˈtaɪm
5624,bride,/ˈbraɪd/,audio/bride/en010619.mp3,val,ˈbraɪd
5625,its,/ˈɪts/,audio/its/en047781.mp3,val,ˈɪts
5626,possibility,/ˌpɒsɪˈbɪlɪti/,audio/possibility/en065682.mp3,val,ˌpɒsɪˈbɪlɪti
5627,adopted,/əˈdɒptɪd/,audio/adopted/en001435.mp3,val,əˈdɒptɪd
5628,portions,/ˈpɔːrʃən/,audio/portions/en065539.mp3,val,ˈpɔːrʃən
5629,for,/ˈfər/,audio/for/en035656.mp3,val,ˈfər
5630,con,/ˈkɒn/,audio/con/en017859.mp3,val,ˈkɒn
5631,drilling,/ˈdrɪlɪŋ/,audio/drilling/en027458.mp3,val,ˈdrɪlɪŋ
5632,relatives,/ˈrɛlətɪv/,audio/relatives/en071251.mp3,val,ˈrɛlətɪv
5633,rings,/ˈrɪŋ/,audio/rings/en073474.mp3,val,ˈrɪŋ
5634,ambient,/ˈæmbiənt/,audio/ambient/en1003477.mp3,val,ˈæmbiənt
5635,when,/ˈhwɛn/,audio/when/en097668.mp3,val,ˈhwɛn
5636,noble,/ˈnəʊbəl/,audio/noble/en058382.mp3,val,ˈnəʊbəl
5637,ultra,/ˈʌltrə/,audio/ultra/en1092766.mp3,val,ˈʌltrə
5638,fame,/ˈfeɪm/,audio/fame/en032750.mp3,val,ˈfeɪm
5639,chorus,/ˈkɔːrəs/,audio/chorus/en015014.mp3,val,ˈkɔːrəs
5640,pope,/ˈpəʊp/,audio/pope/en065381.mp3,val,ˈpəʊp
5641,wisdom,/ˈwɪzdəm/,audio/wisdom/en098630.mp3,val,ˈwɪzdəm
5642,tunnel,/ˈtʌnəl/,audio/tunnel/en092589.mp3,val,ˈtʌnəl
5643,assure,/əˈʃʊər/,audio/assure/en004955.mp3,val,əˈʃʊər
5644,live,/ˈlɪv/,audio/live/en051761.mp3,val,ˈlɪv
5645,retrieve,/rɪˈtriːv/,audio/retrieve/en072909.mp3,val,rɪˈtriːv
5646,onion,/ˈʌnjən/,audio/onion/en059784.mp3,val,ˈʌnjən
5647,rest,/ˈrɛst/,audio/rest/en072605.mp3,val,ˈrɛst
5648,highway,/ˈhaɪweɪ/,audio/highway/en043175.mp3,val,ˈhaɪweɪ
5649,particular,/pərˈtɪkjʊlər/,audio/particular/en062100.mp3,val,pərˈtɪkjʊlər
5650,creation,/kriːˈeɪʃən/,audio/creation/en020728.mp3,val,kriːˈeɪʃən
5651,attention,/əˈtɛnʃən/,audio/attention/en005231.mp3,val,əˈtɛnʃən
5652,journey,/ˈdʒɜːrni/,audio/journey/en048393.mp3,val,ˈdʒɜːrni
5653,maternity,/məˈtɜːrnɪti/,audio/maternity/en1054887.mp3,val,məˈtɜːrnɪti
5654,platinum,/ˈplætɪnəm/,audio/platinum/en1066032.mp3,val,ˈplætɪnəm
5655,seminars,/ˈsɛmɪnɑːr/,audio/seminars/en076808.mp3,val,ˈsɛmɪnɑːr
5656,absent,/ˈæbsənt/,audio/absent/en000301.mp3,val,ˈæbsənt
5657,paperback,/ˈpeɪpərbæk/,audio/paperback/en061771.mp3,val,ˈpeɪpərbæk
5658,invitation,/ˌɪnvɪˈteɪʃən/,audio/invitation/en047471.mp3,val,ˌɪnvɪˈteɪʃən
5659,casual,/ˈkæʒuəl/,audio/casual/en013309.mp3,val,ˈkæʒuəl
5660,gain,/ˈgeɪn/,audio/gain/en037537.mp3,val,ˈgeɪn
5661,electricity,/ɪˌlɛkˈtrɪsɪti/,audio/electricity/en028961.mp3,val,ɪˌlɛkˈtrɪsɪti
5662,forward,/ˈfɔːrwərd/,audio/forward/en036296.mp3,val,ˈfɔːrwərd
5663,bother,/ˈbɒðər/,audio/bother/en009784.mp3,val,ˈbɒðər
5664,males,/ˈmeɪl/,audio/males/en053361.mp3,val,ˈmeɪl
5665,apart,/əˈpɑːrt/,audio/apart/en003598.mp3,val,əˈpɑːrt
5666,port,/ˈpɔːrt/,audio/port/en065498.mp3,val,ˈpɔːrt
5667,interpretation,/ɪnˌtɜːrprɪˈteɪʃən/,audio/interpretation/en047204.mp3,val,ɪnˌtɜːrprɪˈteɪʃən
5668,settle,/ˈsɛtəl/,audio/settle/en077190.mp3,val,ˈsɛtəl
5669,family,/ˈfæmli/,audio/family/en032779.mp3,val,ˈfæmli
5670,offerings,/ˈɒfərɪŋ/,audio/offerings/en059523.mp3,val,ˈɒfərɪŋ
5671,treasure,/ˈtrɛʒər/,audio/treasure/en091773.mp3,val,ˈtrɛʒər
5672,genres,/ˈʒɒnrə/,audio/genres/en038062.mp3,val,ˈʒɒnrə
5673,conditions,/kənˈdɪʃən/,audio/conditions/en018091.mp3,val,kənˈdɪʃən
5674,cage,/ˈkeɪdʒ/,audio/cage/en012285.mp3,val,ˈkeɪdʒ
5675,shortly,/ˈʃɔːrtli/,audio/shortly/en078270.mp3,val,ˈʃɔːrtli
5676,fundamental,/ˌfʌndəˈmɛntəl/,audio/fundamental/en037235.mp3,val,ˌfʌndəˈmɛntəl
5677,glass,/ˈɡlɑːs/,audio/glass/en038710.mp3,val,ˈɡlɑːs
5678,totally,/ˈtəʊtəli/,audio/totally/en091051.mp3,val,ˈtəʊtəli
5679,hair,/ˈhɛər/,audio/hair/en041041.mp3,val,ˈhɛər
5680,merchandise,/ˈmɜːrtʃəndaɪz/,audio/merchandise/en054820.mp3,val,ˈmɜːrtʃəndaɪz
5681,brazil,/brəˈzɪl/,audio/brazil/en010252.mp3,val,brəˈzɪl
5682,strip,/ˈstrɪp/,audio/strip/en085153.mp3,val,ˈstrɪp
5683,root,/ˈruːt/,audio/root/en074000.mp3,val,ˈruːt
5684,tent,/ˈtɛnt/,audio/tent/en088908.mp3,val,ˈtɛnt
